objectid,stationcode,sampledate,projectcode,eventcode,protocolcode,agencycode,samplecomments,locationcode,geometryshape,collectionmethodcode,sampletypecode,replicate,collectiondevicename,sievesize,collectiondepth,unitcollectiondepth,sampleid,benthiccollectioncomments,grabsize,unitgrabsize,replicatename,replicatecollectiondate,numberjars,benthiccollectiondetailcomments,agencycode_labeffort,personnelcode_labeffort,percentsamplecounted,totalgrids,gridsanalyzed,gridsvolumeanalyzed,targetorganismcount,actualorganismcount,extraorganismcount,qcorganismcount,discardedorganismcount,effortqacode,benthiclabeffortcomments,finalid,lifestagecode,baresult,result,unitname,resqualcode,qacode,compliancecode,batchverificationcode,taxonomicqualifier,excludedtaxa,personnelcode_result,labsampleid,enterdate,benthicresultcomments,distinctcode,record_origin,origin_lastupdatedate,record_publish,originalid,login_agency,login_owner,login_year,login_email,login_project,globalid,created_user,created_date,last_edited_user,last_edited_date,collectiontime,ceden_publish,asci_sampleid,masterid
32524108,801SANT1x,2013-03-12T07:00:00Z,SDCounty_NPS_2012,NA,SWAMP_07_EMAP_01_WS,Southern California Coastal Water Research Project,NA,X,Point,Algae_RWB,Integrated,1,RubDelim & PVCDelim & SyrScrub,None,NA,m,NA,NA,328.2,cm2,NA,NA,NA,NA,Southern California Coastal Water Research Project,NA,0.00000000,NA,NA,NA,600,600,NA,NA,NA,NA,NA,Navicula erifuga,NR,2,NA,count,=,None,NA,NA,None,NA,NA,6435.13-02,NA,NA,0,CEDEN,NA,NA,NA,NA,NA,NA,NA,NA,{00000000-0000-0000-0000-000000000000},NA,NA,NA,1970-01-01T08:00:00Z,08:37,NA,801SANT1x_2013-03-12_1,801SANT1x
32524109,801SANT1x,2013-03-12T07:00:00Z,SDCounty_NPS_2012,NA,SWAMP_07_EMAP_01_WS,Southern California Coastal Water Research Project,NA,X,Point,Algae_RWB,Integrated,1,RubDelim & PVCDelim & SyrScrub,None,NA,m,NA,NA,328.2,cm2,NA,NA,NA,NA,Southern California Coastal Water Research Project,NA,0.00000000,NA,NA,NA,600,600,NA,NA,NA,NA,NA,Navicula gregaria,NR,17,NA,count,=,None,NA,NA,None,NA,NA,6435.13-02,NA,NA,0,CEDEN,NA,NA,NA,NA,NA,NA,NA,NA,{00000000-0000-0000-0000-000000000000},NA,NA,NA,1970-01-01T08:00:00Z,08:37,NA,801SANT1x_2013-03-12_1,801SANT1x
32524110,801SANT1x,2013-03-12T07:00:00Z,SDCounty_NPS_2012,NA,SWAMP_07_EMAP_01_WS,Southern California Coastal Water Research Project,NA,X,Point,Algae_RWB,Integrated,1,RubDelim & PVCDelim & SyrScrub,None,NA,m,NA,NA,328.2,cm2,NA,NA,NA,NA,Southern California Coastal Water Research Project,NA,0.00000000,NA,NA,NA,600,600,NA,NA,NA,NA,NA,Navicula radiosa,NR,3,NA,count,=,None,NA,NA,None,NA,NA,6435.13-02,NA,NA,0,CEDEN,NA,NA,NA,NA,NA,NA,NA,NA,{00000000-0000-0000-0000-000000000000},NA,NA,NA,1970-01-01T08:00:00Z,08:37,NA,801SANT1x_2013-03-12_1,801SANT1x
32524111,801SANT1x,2013-03-12T07:00:00Z,SDCounty_NPS_2012,NA,SWAMP_07_EMAP_01_WS,Southern California Coastal Water Research Project,NA,X,Point,Algae_RWB,Integrated,1,RubDelim & PVCDelim & SyrScrub,None,NA,m,NA,NA,328.2,cm2,NA,NA,NA,NA,Southern California Coastal Water Research Project,NA,0.00000000,NA,NA,NA,600,600,NA,NA,NA,NA,NA,Navicula veneta,NR,6,NA,count,=,None,NA,NA,None,NA,NA,6435.13-02,NA,NA,0,CEDEN,NA,NA,NA,NA,NA,NA,NA,NA,{00000000-0000-0000-0000-000000000000},NA,NA,NA,1970-01-01T08:00:00Z,08:37,NA,801SANT1x_2013-03-12_1,801SANT1x
32524112,801SANT1x,2013-03-12T07:00:00Z,SDCounty_NPS_2012,NA,SWAMP_07_EMAP_01_WS,Southern California Coastal Water Research Project,NA,X,Point,Algae_RWB,Integrated,1,RubDelim & PVCDelim & SyrScrub,None,NA,m,NA,NA,328.2,cm2,NA,NA,NA,NA,Southern California Coastal Water Research Project,NA,0.00000000,NA,NA,NA,600,600,NA,NA,NA,NA,NA,Nitzschia,NR,18,NA,count,=,None,NA,NA,None,NA,NA,6435.13-02,NA,NA,0,CEDEN,NA,NA,NA,NA,NA,NA,NA,NA,{00000000-0000-0000-0000-000000000000},NA,NA,NA,1970-01-01T08:00:00Z,08:37,NA,801SANT1x_2013-03-12_1,801SANT1x
32524113,801SANT1x,2013-03-12T07:00:00Z,SDCounty_NPS_2012,NA,SWAMP_07_EMAP_01_WS,Southern California Coastal Water Research Project,NA,X,Point,Algae_RWB,Integrated,1,RubDelim & PVCDelim & SyrScrub,None,NA,m,NA,NA,328.2,cm2,NA,NA,NA,NA,Southern California Coastal Water Research Project,NA,0.00000000,NA,NA,NA,600,600,NA,NA,NA,NA,NA,Nitzschia communis,NR,1,NA,count,=,None,NA,NA,None,NA,NA,6435.13-02,NA,NA,0,CEDEN,NA,NA,NA,NA,NA,NA,NA,NA,{00000000-0000-0000-0000-000000000000},NA,NA,NA,1970-01-01T08:00:00Z,08:37,NA,801SANT1x_2013-03-12_1,801SANT1x
32524114,801SANT1x,2013-03-12T07:00:00Z,SDCounty_NPS_2012,NA,SWAMP_07_EMAP_01_WS,Southern California Coastal Water Research Project,NA,X,Point,Algae_RWB,Integrated,1,RubDelim & PVCDelim & SyrScrub,None,NA,m,NA,NA,328.2,cm2,NA,NA,NA,NA,Southern California Coastal Water Research Project,NA,0.00000000,NA,NA,NA,600,600,NA,NA,NA,NA,NA,Nitzschia fonticola,NR,21,NA,count,=,None,NA,NA,None,NA,NA,6435.13-02,NA,NA,0,CEDEN,NA,NA,NA,NA,NA,NA,NA,NA,{00000000-0000-0000-0000-000000000000},NA,NA,NA,1970-01-01T08:00:00Z,08:37,NA,801SANT1x_2013-03-12_1,801SANT1x
32524115,801SANT1x,2013-03-12T07:00:00Z,SDCounty_NPS_2012,NA,SWAMP_07_EMAP_01_WS,Southern California Coastal Water Research Project,NA,X,Point,Algae_RWB,Integrated,1,RubDelim & PVCDelim & SyrScrub,None,NA,m,NA,NA,328.2,cm2,NA,NA,NA,NA,Southern California Coastal Water Research Project,NA,0.00000000,NA,NA,NA,600,600,NA,NA,NA,NA,NA,Nitzschia inconspicua,NR,19,NA,count,=,None,NA,NA,None,NA,NA,6435.13-02,NA,NA,0,CEDEN,NA,NA,NA,NA,NA,NA,NA,NA,{00000000-0000-0000-0000-000000000000},NA,NA,NA,1970-01-01T08:00:00Z,08:37,NA,801SANT1x_2013-03-12_1,801SANT1x
32524116,801SANT1x,2013-03-12T07:00:00Z,SDCounty_NPS_2012,NA,SWAMP_07_EMAP_01_WS,Southern California Coastal Water Research Project,NA,X,Point,Algae_RWB,Integrated,1,RubDelim & PVCDelim & SyrScrub,None,NA,m,NA,NA,328.2,cm2,NA,NA,NA,NA,Southern California Coastal Water Research Project,NA,0.00000000,NA,NA,NA,600,600,NA,NA,NA,NA,NA,Nitzschia lacuum,NR,3,NA,count,=,None,NA,NA,None,NA,NA,6435.13-02,NA,NA,0,CEDEN,NA,NA,NA,NA,NA,NA,NA,NA,{00000000-0000-0000-0000-000000000000},NA,NA,NA,1970-01-01T08:00:00Z,08:37,NA,801SANT1x_2013-03-12_1,801SANT1x
32524117,801SANT1x,2013-03-12T07:00:00Z,SDCounty_NPS_2012,NA,SWAMP_07_EMAP_01_WS,Southern California Coastal Water Research Project,NA,X,Point,Algae_RWB,Integrated,1,RubDelim & PVCDelim & SyrScrub,None,NA,m,NA,NA,328.2,cm2,NA,NA,NA,NA,Southern California Coastal Water Research Project,NA,0.00000000,NA,NA,NA,600,600,NA,NA,NA,NA,NA,Nitzschia linearis,NR,6,NA,count,=,None,NA,NA,None,NA,NA,6435.13-02,NA,NA,0,CEDEN,NA,NA,NA,NA,NA,NA,NA,NA,{00000000-0000-0000-0000-000000000000},NA,NA,NA,1970-01-01T08:00:00Z,08:37,NA,801SANT1x_2013-03-12_1,801SANT1x
32524118,801SANT1x,2013-03-12T07:00:00Z,SDCounty_NPS_2012,NA,SWAMP_07_EMAP_01_WS,Southern California Coastal Water Research Project,NA,X,Point,Algae_RWB,Integrated,1,RubDelim & PVCDelim & SyrScrub,None,NA,m,NA,NA,328.2,cm2,NA,NA,NA,NA,Southern California Coastal Water Research Project,NA,0.00000000,NA,NA,NA,600,600,NA,NA,NA,NA,NA,Nitzschia palea,NR,4,NA,count,=,None,NA,NA,None,NA,NA,6435.13-02,NA,NA,0,CEDEN,NA,NA,NA,NA,NA,NA,NA,NA,{00000000-0000-0000-0000-000000000000},NA,NA,NA,1970-01-01T08:00:00Z,08:37,NA,801SANT1x_2013-03-12_1,801SANT1x
32524119,801SANT1x,2013-03-12T07:00:00Z,SDCounty_NPS_2012,NA,SWAMP_07_EMAP_01_WS,Southern California Coastal Water Research Project,NA,X,Point,Algae_RWB,Integrated,1,RubDelim & PVCDelim & SyrScrub,None,NA,m,NA,NA,328.2,cm2,NA,NA,NA,NA,Southern California Coastal Water Research Project,NA,0.00000000,NA,NA,NA,600,600,NA,NA,NA,NA,NA,Nitzschia paleacea,NR,15,NA,count,=,None,NA,NA,None,NA,NA,6435.13-02,NA,NA,0,CEDEN,NA,NA,NA,NA,NA,NA,NA,NA,{00000000-0000-0000-0000-000000000000},NA,NA,NA,1970-01-01T08:00:00Z,08:37,NA,801SANT1x_2013-03-12_1,801SANT1x
32524120,801SANT1x,2013-03-12T07:00:00Z,SDCounty_NPS_2012,NA,SWAMP_07_EMAP_01_WS,Southern California Coastal Water Research Project,NA,X,Point,Algae_RWB,Integrated,1,RubDelim & PVCDelim & SyrScrub,None,NA,m,NA,NA,328.2,cm2,NA,NA,NA,NA,Southern California Coastal Water Research Project,NA,0.00000000,NA,NA,NA,600,600,NA,NA,NA,NA,NA,Nitzschia recta,NR,2,NA,count,=,None,NA,NA,None,NA,NA,6435.13-02,NA,NA,0,CEDEN,NA,NA,NA,NA,NA,NA,NA,NA,{00000000-0000-0000-0000-000000000000},NA,NA,NA,1970-01-01T08:00:00Z,08:37,NA,801SANT1x_2013-03-12_1,801SANT1x
32524121,801SANT1x,2013-03-12T07:00:00Z,SDCounty_NPS_2012,NA,SWAMP_07_EMAP_01_WS,Southern California Coastal Water Research Project,NA,X,Point,Algae_RWB,Integrated,1,RubDelim & PVCDelim & SyrScrub,None,NA,m,NA,NA,328.2,cm2,NA,NA,NA,NA,Southern California Coastal Water Research Project,NA,0.00000000,NA,NA,NA,600,600,NA,NA,NA,NA,NA,Planothidium frequentissimum,NR,39,NA,count,=,None,NA,NA,None,NA,NA,6435.13-02,NA,NA,0,CEDEN,NA,NA,NA,NA,NA,NA,NA,NA,{00000000-0000-0000-0000-000000000000},NA,NA,NA,1970-01-01T08:00:00Z,08:37,NA,801SANT1x_2013-03-12_1,801SANT1x
32524122,801SANT1x,2013-03-12T07:00:00Z,SDCounty_NPS_2012,NA,SWAMP_07_EMAP_01_WS,Southern California Coastal Water Research Project,NA,X,Point,Algae_RWB,Integrated,1,RubDelim & PVCDelim & SyrScrub,None,NA,m,NA,NA,328.2,cm2,NA,NA,NA,NA,Southern California Coastal Water Research Project,NA,0.00000000,NA,NA,NA,600,600,NA,NA,NA,NA,NA,Planothidium lanceolatum,NR,39,NA,count,=,None,NA,NA,None,NA,NA,6435.13-02,NA,NA,0,CEDEN,NA,NA,NA,NA,NA,NA,NA,NA,{00000000-0000-0000-0000-000000000000},NA,NA,NA,1970-01-01T08:00:00Z,08:37,NA,801SANT1x_2013-03-12_1,801SANT1x
32524123,801SANT1x,2013-03-12T07:00:00Z,SDCounty_NPS_2012,NA,SWAMP_07_EMAP_01_WS,Southern California Coastal Water Research Project,NA,X,Point,Algae_RWB,Integrated,1,RubDelim & PVCDelim & SyrScrub,None,NA,m,NA,NA,328.2,cm2,NA,NA,NA,NA,Southern California Coastal Water Research Project,NA,0.00000000,NA,NA,NA,600,600,NA,NA,NA,NA,NA,Rhoicosphenia abbreviata,NR,21,NA,count,=,None,NA,NA,None,NA,NA,6435.13-02,NA,NA,0,CEDEN,NA,NA,NA,NA,NA,NA,NA,NA,{00000000-0000-0000-0000-000000000000},NA,NA,NA,1970-01-01T08:00:00Z,08:37,NA,801SANT1x_2013-03-12_1,801SANT1x
32524124,801SANT1x,2013-03-12T07:00:00Z,SDCounty_NPS_2012,NA,SWAMP_07_EMAP_01_WS,Southern California Coastal Water Research Project,NA,X,Point,Algae_RWB,Integrated,1,RubDelim & PVCDelim & SyrScrub,None,NA,m,NA,NA,328.2,cm2,NA,NA,NA,NA,Southern California Coastal Water Research Project,NA,0.00000000,NA,NA,NA,600,600,NA,NA,NA,NA,NA,Sellaphora atomoides,NR,14,NA,count,=,None,NA,NA,None,NA,NA,6435.13-02,NA,NA,0,CEDEN,NA,NA,NA,NA,NA,NA,NA,NA,{00000000-0000-0000-0000-000000000000},NA,NA,NA,1970-01-01T08:00:00Z,08:37,NA,801SANT1x_2013-03-12_1,801SANT1x
32524125,801SANT1x,2013-03-12T07:00:00Z,SDCounty_NPS_2012,NA,SWAMP_07_EMAP_01_WS,Southern California Coastal Water Research Project,NA,X,Point,Algae_RWB,Integrated,1,RubDelim & PVCDelim & SyrScrub,None,NA,m,NA,NA,328.2,cm2,NA,NA,NA,NA,Southern California Coastal Water Research Project,NA,0.00000000,NA,NA,NA,600,600,NA,NA,NA,NA,NA,Ulnaria ulna,NR,62,NA,count,=,None,NA,NA,None,NA,NA,6435.13-02,NA,NA,0,CEDEN,NA,NA,NA,NA,NA,NA,NA,NA,{00000000-0000-0000-0000-000000000000},NA,NA,NA,1970-01-01T08:00:00Z,08:37,NA,801SANT1x_2013-03-12_1,801SANT1x
32524126,801SANT1x,2013-03-12T07:00:00Z,SDCounty_NPS_2012,NA,SWAMP_07_EMAP_01_WS,Southern California Coastal Water Research Project,NA,X,Point,Algae_RWB,Macroalgae,1,RubDelim & PVCDelim & SyrScrub,None,NA,m,NA,NA,328.2,cm2,NA,NA,NA,NA,Southern California Coastal Water Research Project,NA,0.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Cladophora glomerata,NR,NA,140158439.98000002,um3/cm2,=,None,NA,NA,None,NA,NA,NA,NA,NA,0,CEDEN,NA,NA,NA,NA,NA,NA,NA,NA,{00000000-0000-0000-0000-000000000000},NA,NA,NA,1970-01-01T08:00:00Z,08:37,NA,801SANT1x_2013-03-12_1,801SANT1x
32524127,801SANT1x,2013-03-12T07:00:00Z,SDCounty_NPS_2012,NA,SWAMP_07_EMAP_01_WS,Southern California Coastal Water Research Project,NA,X,Point,Algae_RWB,Macroalgae,1,RubDelim & PVCDelim & SyrScrub,None,NA,m,NA,NA,328.2,cm2,NA,NA,NA,NA,Southern California Coastal Water Research Project,NA,0.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Draparnaldia glomerata,NR,NA,115783059.11000000,um3/cm2,=,None,NA,NA,None,NA,NA,NA,NA,NA,0,CEDEN,NA,NA,NA,NA,NA,NA,NA,NA,{00000000-0000-0000-0000-000000000000},NA,NA,NA,1970-01-01T08:00:00Z,08:37,NA,801SANT1x_2013-03-12_1,801SANT1x
32524128,801SANT1x,2013-03-12T07:00:00Z,SDCounty_NPS_2012,NA,SWAMP_07_EMAP_01_WS,Southern California Coastal Water Research Project,NA,X,Point,Algae_RWB,Macroalgae,1,RubDelim & PVCDelim & SyrScrub,None,NA,m,NA,NA,328.2,cm2,NA,NA,NA,NA,Southern California Coastal Water Research Project,NA,0.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Microspora tumidula,NR,NA,42656916.51400000,um3/cm2,=,None,NA,NA,None,NA,NA,NA,NA,NA,0,CEDEN,NA,NA,NA,NA,NA,NA,NA,NA,{00000000-0000-0000-0000-000000000000},NA,NA,NA,1970-01-01T08:00:00Z,08:37,NA,801SANT1x_2013-03-12_1,801SANT1x
32524129,801SANT1x,2013-03-12T07:00:00Z,SDCounty_NPS_2012,NA,SWAMP_07_EMAP_01_WS,Southern California Coastal Water Research Project,NA,X,Point,Algae_RWB,Macroalgae,1,RubDelim & PVCDelim & SyrScrub,None,NA,m,NA,NA,328.2,cm2,NA,NA,NA,NA,Southern California Coastal Water Research Project,NA,0.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Mougeotia sp 2,Not Recorded,NA,18281535.64900000,um3/cm2,=,None,NA,NA,None,NA,NA,NA,NA,NA,0,CEDEN,NA,NA,NA,NA,NA,NA,NA,NA,{00000000-0000-0000-0000-000000000000},NA,NA,NA,1970-01-01T08:00:00Z,08:37,NA,801SANT1x_2013-03-12_1,801SANT1x
32524130,801SANT1x,2013-03-12T07:00:00Z,SDCounty_NPS_2012,NA,SWAMP_07_EMAP_01_WS,Southern California Coastal Water Research Project,NA,X,Point,Algae_RWB,Macroalgae,1,RubDelim & PVCDelim & SyrScrub,None,NA,m,NA,NA,328.2,cm2,NA,NA,NA,NA,Southern California Coastal Water Research Project,NA,0.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Spirogyra sp 5,Not Recorded,NA,30469226.08200000,um3/cm2,=,None,NA,NA,None,NA,NA,NA,NA,NA,0,CEDEN,NA,NA,NA,NA,NA,NA,NA,NA,{00000000-0000-0000-0000-000000000000},NA,NA,NA,1970-01-01T08:00:00Z,08:37,NA,801SANT1x_2013-03-12_1,801SANT1x
32524131,801SANT1x,2013-03-12T07:00:00Z,SDCounty_NPS_2012,NA,SWAMP_07_EMAP_01_WS,Southern California Coastal Water Research Project,NA,X,Point,Algae_RWB,Macroalgae,1,RubDelim & PVCDelim & SyrScrub,None,NA,m,NA,NA,328.2,cm2,NA,NA,NA,NA,Southern California Coastal Water Research Project,NA,0.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Spirogyra teodoresci,NR,NA,91407678.24500000,um3/cm2,=,None,NA,NA,None,NA,NA,NA,NA,NA,0,CEDEN,NA,NA,NA,NA,NA,NA,NA,NA,{00000000-0000-0000-0000-000000000000},NA,NA,NA,1970-01-01T08:00:00Z,08:37,NA,801SANT1x_2013-03-12_1,801SANT1x
32524132,801SANT1x,2013-03-12T07:00:00Z,SDCounty_NPS_2012,NA,SWAMP_07_EMAP_01_WS,Southern California Coastal Water Research Project,NA,X,Point,Algae_RWB,Macroalgae,1,RubDelim & PVCDelim & SyrScrub,None,NA,m,NA,NA,328.2,cm2,NA,NA,NA,NA,Southern California Coastal Water Research Project,NA,0.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Vaucheria sp 1,Not Recorded,NA,170627666.06000000,um3/cm2,=,None,NA,NA,None,NA,NA,NA,NA,NA,0,CEDEN,NA,NA,NA,NA,NA,NA,NA,NA,{00000000-0000-0000-0000-000000000000},NA,NA,NA,1970-01-01T08:00:00Z,08:37,NA,801SANT1x_2013-03-12_1,801SANT1x
32524133,801SANT1x,2013-03-12T07:00:00Z,SDCounty_NPS_2012,NA,SWAMP_07_EMAP_01_WS,Southern California Coastal Water Research Project,NA,X,Point,Algae_RWB,Microalgae,1,RubDelim & PVCDelim & SyrScrub,None,NA,m,NA,NA,328.2,cm2,NA,NA,NA,NA,Southern California Coastal Water Research Project,NA,0.00000000,44.00000000,11.00000000,NA,300,304,0.00000000,0.00000000,NA,NA,NA,Calothrix epiphytica,NR,NA,104526.10980000,um3/cm2,=,None,NA,NA,None,NA,NA,NA,NA,NA,0,CEDEN,NA,NA,NA,NA,NA,NA,NA,NA,{00000000-0000-0000-0000-000000000000},NA,NA,NA,1970-01-01T08:00:00Z,08:37,NA,801SANT1x_2013-03-12_1,801SANT1x
32524135,801SANT1x,2013-03-12T07:00:00Z,SDCounty_NPS_2012,NA,SWAMP_07_EMAP_01_WS,Southern California Coastal Water Research Project,NA,X,Point,Algae_RWB,Microalgae,1,RubDelim & PVCDelim & SyrScrub,None,NA,m,NA,NA,328.2,cm2,NA,NA,NA,NA,Southern California Coastal Water Research Project,NA,0.00000000,44.00000000,11.00000000,NA,300,304,0.00000000,0.00000000,NA,NA,NA,Chroococcus minutus,NR,NA,1280.20416670,um3/cm2,=,None,NA,NA,None,NA,NA,NA,NA,NA,0,CEDEN,NA,NA,NA,NA,NA,NA,NA,NA,{00000000-0000-0000-0000-000000000000},NA,NA,NA,1970-01-01T08:00:00Z,08:37,NA,801SANT1x_2013-03-12_1,801SANT1x
32524136,801SANT1x,2013-03-12T07:00:00Z,SDCounty_NPS_2012,NA,SWAMP_07_EMAP_01_WS,Southern California Coastal Water Research Project,NA,X,Point,Algae_RWB,Microalgae,1,RubDelim & PVCDelim & SyrScrub,None,NA,m,NA,NA,328.2,cm2,NA,NA,NA,NA,Southern California Coastal Water Research Project,NA,0.00000000,44.00000000,11.00000000,NA,300,304,0.00000000,0.00000000,NA,NA,NA,Draparnaldia glomerata,NR,NA,963532.86400000,um3/cm2,=,None,NA,NA,None,NA,NA,NA,NA,NA,0,CEDEN,NA,NA,NA,NA,NA,NA,NA,NA,{00000000-0000-0000-0000-000000000000},NA,NA,NA,1970-01-01T08:00:00Z,08:37,NA,801SANT1x_2013-03-12_1,801SANT1x
32524137,801SANT1x,2013-03-12T07:00:00Z,SDCounty_NPS_2012,NA,SWAMP_07_EMAP_01_WS,Southern California Coastal Water Research Project,NA,X,Point,Algae_RWB,Microalgae,1,RubDelim & PVCDelim & SyrScrub,None,NA,m,NA,NA,328.2,cm2,NA,NA,NA,NA,Southern California Coastal Water Research Project,NA,0.00000000,44.00000000,11.00000000,NA,300,304,0.00000000,0.00000000,NA,NA,NA,Heteroleibleinia sp 1,NR,NA,41898.62438300,um3/cm2,=,None,NA,NA,None,NA,NA,NA,NA,NA,0,CEDEN,NA,NA,NA,NA,NA,NA,NA,NA,{00000000-0000-0000-0000-000000000000},NA,NA,NA,1970-01-01T08:00:00Z,08:37,NA,801SANT1x_2013-03-12_1,801SANT1x
32524138,801SANT1x,2013-03-12T07:00:00Z,SDCounty_NPS_2012,NA,SWAMP_07_EMAP_01_WS,Southern California Coastal Water Research Project,NA,X,Point,Algae_RWB,Microalgae,1,RubDelim & PVCDelim & SyrScrub,None,NA,m,NA,NA,328.2,cm2,NA,NA,NA,NA,Southern California Coastal Water Research Project,NA,0.00000000,44.00000000,11.00000000,NA,300,304,0.00000000,0.00000000,NA,NA,NA,Leptolyngbya tenuis,NR,NA,18051.49324800,um3/cm2,=,None,NA,NA,None,NA,NA,NA,NA,NA,0,CEDEN,NA,NA,NA,NA,NA,NA,NA,NA,{00000000-0000-0000-0000-000000000000},NA,NA,NA,1970-01-01T08:00:00Z,08:37,NA,801SANT1x_2013-03-12_1,801SANT1x
32524139,801SANT1x,2013-03-12T07:00:00Z,SDCounty_NPS_2012,NA,SWAMP_07_EMAP_01_WS,Southern California Coastal Water Research Project,NA,X,Point,Algae_RWB,Microalgae,1,RubDelim & PVCDelim & SyrScrub,None,NA,m,NA,NA,328.2,cm2,NA,NA,NA,NA,Southern California Coastal Water Research Project,NA,0.00000000,44.00000000,11.00000000,NA,300,304,0.00000000,0.00000000,NA,NA,NA,Nostoc verrucosum,NR,NA,252353.84533000,um3/cm2,=,None,NA,NA,None,NA,NA,NA,NA,NA,0,CEDEN,NA,NA,NA,NA,NA,NA,NA,NA,{00000000-0000-0000-0000-000000000000},NA,NA,NA,1970-01-01T08:00:00Z,08:37,NA,801SANT1x_2013-03-12_1,801SANT1x
32524140,801SANT1x,2013-03-12T07:00:00Z,SDCounty_NPS_2012,NA,SWAMP_07_EMAP_01_WS,Southern California Coastal Water Research Project,NA,X,Point,Algae_RWB,Microalgae,1,RubDelim & PVCDelim & SyrScrub,None,NA,m,NA,NA,328.2,cm2,NA,NA,NA,NA,Southern California Coastal Water Research Project,NA,0.00000000,44.00000000,11.00000000,NA,300,304,0.00000000,0.00000000,NA,NA,NA,Spirogyra sp 5,Not Recorded,NA,6706754.07160000,um3/cm2,=,None,NA,NA,None,NA,NA,NA,NA,NA,0,CEDEN,NA,NA,NA,NA,NA,NA,NA,NA,{00000000-0000-0000-0000-000000000000},NA,NA,NA,1970-01-01T08:00:00Z,08:37,NA,801SANT1x_2013-03-12_1,801SANT1x
32524141,801SANT1x,2013-03-12T07:00:00Z,SDCounty_NPS_2012,NA,SWAMP_07_EMAP_01_WS,Southern California Coastal Water Research Project,NA,X,Point,Algae_RWB,Qualitative,1,Individual Collection by hand,None,NA,m,NA,NA,NA,NA,NA,NA,NA,NA,Southern California Coastal Water Research Project,NA,0.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Draparnaldia glomerata,NR,NA,NA,count,P,None,NA,NA,None,NA,NA,NA,NA,NA,0,CEDEN,NA,NA,NA,NA,NA,NA,NA,NA,{00000000-0000-0000-0000-000000000000},NA,NA,NA,1970-01-01T08:00:00Z,08:37,NA,801SANT1x_2013-03-12_1,801SANT1x
32524142,801SANT1x,2013-03-12T07:00:00Z,SDCounty_NPS_2012,NA,SWAMP_07_EMAP_01_WS,Southern California Coastal Water Research Project,NA,X,Point,Algae_RWB,Qualitative,1,Individual Collection by hand,None,NA,m,NA,NA,NA,NA,NA,NA,NA,NA,Southern California Coastal Water Research Project,NA,0.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Microspora tumidula,NR,NA,NA,count,P,None,NA,NA,None,NA,NA,NA,NA,NA,0,CEDEN,NA,NA,NA,NA,NA,NA,NA,NA,{00000000-0000-0000-0000-000000000000},NA,NA,NA,1970-01-01T08:00:00Z,08:37,NA,801SANT1x_2013-03-12_1,801SANT1x
32524143,801SANT1x,2013-03-12T07:00:00Z,SDCounty_NPS_2012,NA,SWAMP_07_EMAP_01_WS,Southern California Coastal Water Research Project,NA,X,Point,Algae_RWB,Qualitative,1,Individual Collection by hand,None,NA,m,NA,NA,NA,NA,NA,NA,NA,NA,Southern California Coastal Water Research Project,NA,0.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Mougeotia sp 1,Not Recorded,NA,NA,count,P,None,NA,NA,None,NA,NA,NA,NA,NA,0,CEDEN,NA,NA,NA,NA,NA,NA,NA,NA,{00000000-0000-0000-0000-000000000000},NA,NA,NA,1970-01-01T08:00:00Z,08:37,NA,801SANT1x_2013-03-12_1,801SANT1x
32524144,801SANT1x,2013-03-12T07:00:00Z,SDCounty_NPS_2012,NA,SWAMP_07_EMAP_01_WS,Southern California Coastal Water Research Project,NA,X,Point,Algae_RWB,Qualitative,1,Individual Collection by hand,None,NA,m,NA,NA,NA,NA,NA,NA,NA,NA,Southern California Coastal Water Research Project,NA,0.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Nostoc verrucosum,NR,NA,NA,count,P,None,NA,NA,None,NA,NA,NA,NA,NA,0,CEDEN,NA,NA,NA,NA,NA,NA,NA,NA,{00000000-0000-0000-0000-000000000000},NA,NA,NA,1970-01-01T08:00:00Z,08:37,NA,801SANT1x_2013-03-12_1,801SANT1x
32524145,801SANT1x,2013-03-12T07:00:00Z,SDCounty_NPS_2012,NA,SWAMP_07_EMAP_01_WS,Southern California Coastal Water Research Project,NA,X,Point,Algae_RWB,Qualitative,1,Individual Collection by hand,None,NA,m,NA,NA,NA,NA,NA,NA,NA,NA,Southern California Coastal Water Research Project,NA,0.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Spirogyra sp 5,Not Recorded,NA,NA,count,P,None,NA,NA,None,NA,NA,NA,NA,NA,0,CEDEN,NA,NA,NA,NA,NA,NA,NA,NA,{00000000-0000-0000-0000-000000000000},NA,NA,NA,1970-01-01T08:00:00Z,08:37,NA,801SANT1x_2013-03-12_1,801SANT1x
