objectid,stationcode,sampledate,agencycode,replicate,sampleid,benthiccollectioncomments,grabsize,percentsamplecounted,totalgrids,gridsanalyzed,gridsvolumeanalyzed,targetorganismcount,actualorganismcount,extraorganismcount,qcorganismcount,discardedorganismcount,benthiclabeffortcomments,finalid,lifestagecode,distinctcode,baresult,resqualcode,qacode,taxonomicqualifier,personnelcode_labeffort,personnelcode_results,labsampleid,locationcode,samplecomments,collectionmethodcode,effortqacode,record_origin,origin_lastupdatedate,record_publish,csci_sampleid,agencyname,collectionmethodname,originalid,created_user,created_date,last_edited_user,last_edited_date,login_email,login_agency,login_owner,login_year,login_project,submissionid,ceden_publish,sampleinfo_originalid,bmisampleid,masterid
1570163892,801SANT1x,2013-04-01T07:00:00Z,AMEC Environment & Infrastructure,1,NA,NA,0.99,NA,6,6,6,600,505,0,9,NA,NA,Bezzia/ Palpomyia,L,0,3,=,None,None,NA,NA,20643,X,NA,BMI_RWB_MCM,None,CEDEN,NA,NA,801SANT1x_04012013_BMI_RWB_MCM_1,AMEC Environment & Infrastructure,BMI_Margin-Ctr-Margin,NA,NA,NA,NA,1970-01-01T08:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,801SANT1x
1570163893,801SANT1x,2013-04-01T07:00:00Z,AMEC Environment & Infrastructure,1,NA,NA,0.99,NA,6,6,6,600,505,0,9,NA,NA,Brillia,L,0,2,=,None,None,NA,NA,20643,X,NA,BMI_RWB_MCM,None,CEDEN,NA,NA,801SANT1x_04012013_BMI_RWB_MCM_1,AMEC Environment & Infrastructure,BMI_Margin-Ctr-Margin,NA,NA,NA,NA,1970-01-01T08:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,801SANT1x
1570163894,801SANT1x,2013-04-01T07:00:00Z,AMEC Environment & Infrastructure,1,NA,NA,0.99,NA,6,6,6,600,505,0,9,NA,NA,Caloparyphus/ Euparyphus,L,0,6,=,None,None,NA,NA,20643,X,NA,BMI_RWB_MCM,None,CEDEN,NA,NA,801SANT1x_04012013_BMI_RWB_MCM_1,AMEC Environment & Infrastructure,BMI_Margin-Ctr-Margin,NA,NA,NA,NA,1970-01-01T08:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,801SANT1x
1570163895,801SANT1x,2013-04-01T07:00:00Z,AMEC Environment & Infrastructure,1,NA,NA,0.99,NA,6,6,6,600,505,0,9,NA,NA,Capniidae,L,0,1,=,None,L,NA,NA,20643,X,NA,BMI_RWB_MCM,None,CEDEN,NA,NA,801SANT1x_04012013_BMI_RWB_MCM_1,AMEC Environment & Infrastructure,BMI_Margin-Ctr-Margin,NA,NA,NA,NA,1970-01-01T08:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,801SANT1x
1570163896,801SANT1x,2013-04-01T07:00:00Z,AMEC Environment & Infrastructure,1,NA,NA,0.99,NA,6,6,6,600,505,0,9,NA,NA,Chironomini,L,0,7,=,None,I,NA,NA,20643,X,NA,BMI_RWB_MCM,None,CEDEN,NA,NA,801SANT1x_04012013_BMI_RWB_MCM_1,AMEC Environment & Infrastructure,BMI_Margin-Ctr-Margin,NA,NA,NA,NA,1970-01-01T08:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,801SANT1x
1570163897,801SANT1x,2013-04-01T07:00:00Z,AMEC Environment & Infrastructure,1,NA,NA,0.99,NA,6,6,6,600,505,0,9,NA,NA,Chloroperlidae,L,0,1,=,None,I,NA,NA,20643,X,NA,BMI_RWB_MCM,None,CEDEN,NA,NA,801SANT1x_04012013_BMI_RWB_MCM_1,AMEC Environment & Infrastructure,BMI_Margin-Ctr-Margin,NA,NA,NA,NA,1970-01-01T08:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,801SANT1x
1570163898,801SANT1x,2013-04-01T07:00:00Z,AMEC Environment & Infrastructure,1,NA,NA,0.99,NA,6,6,6,600,505,0,9,NA,NA,Corynoneura,L,0,9,=,None,None,NA,NA,20643,X,NA,BMI_RWB_MCM,None,CEDEN,NA,NA,801SANT1x_04012013_BMI_RWB_MCM_1,AMEC Environment & Infrastructure,BMI_Margin-Ctr-Margin,NA,NA,NA,NA,1970-01-01T08:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,801SANT1x
1570163899,801SANT1x,2013-04-01T07:00:00Z,AMEC Environment & Infrastructure,1,NA,NA,0.99,NA,6,6,6,600,505,0,9,NA,NA,Cricotopus,L,0,75,=,None,None,NA,NA,20643,X,NA,BMI_RWB_MCM,None,CEDEN,NA,NA,801SANT1x_04012013_BMI_RWB_MCM_1,AMEC Environment & Infrastructure,BMI_Margin-Ctr-Margin,NA,NA,NA,NA,1970-01-01T08:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,801SANT1x
1570163901,801SANT1x,2013-04-01T07:00:00Z,AMEC Environment & Infrastructure,1,NA,NA,0.99,NA,6,6,6,600,505,0,9,NA,NA,Cricotopus,P,0,12,=,None,None,NA,NA,20643,X,NA,BMI_RWB_MCM,None,CEDEN,NA,NA,801SANT1x_04012013_BMI_RWB_MCM_1,AMEC Environment & Infrastructure,BMI_Margin-Ctr-Margin,NA,NA,NA,NA,1970-01-01T08:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,801SANT1x
1570163902,801SANT1x,2013-04-01T07:00:00Z,AMEC Environment & Infrastructure,1,NA,NA,0.99,NA,6,6,6,600,505,0,9,NA,NA,Dixa,L,0,3,=,None,None,NA,NA,20643,X,NA,BMI_RWB_MCM,None,CEDEN,NA,NA,801SANT1x_04012013_BMI_RWB_MCM_1,AMEC Environment & Infrastructure,BMI_Margin-Ctr-Margin,NA,NA,NA,NA,1970-01-01T08:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,801SANT1x
1570163903,801SANT1x,2013-04-01T07:00:00Z,AMEC Environment & Infrastructure,1,NA,NA,0.99,NA,6,6,6,600,505,0,9,NA,NA,Dytiscidae,L,0,13,=,None,None,NA,NA,20643,X,NA,BMI_RWB_MCM,None,CEDEN,NA,NA,801SANT1x_04012013_BMI_RWB_MCM_1,AMEC Environment & Infrastructure,BMI_Margin-Ctr-Margin,NA,NA,NA,NA,1970-01-01T08:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,801SANT1x
1570163905,801SANT1x,2013-04-01T07:00:00Z,AMEC Environment & Infrastructure,1,NA,NA,0.99,NA,6,6,6,600,505,0,9,NA,NA,Euparyphus,L,0,15,=,None,None,NA,NA,20643,X,NA,BMI_RWB_MCM,None,CEDEN,NA,NA,801SANT1x_04012013_BMI_RWB_MCM_1,AMEC Environment & Infrastructure,BMI_Margin-Ctr-Margin,NA,NA,NA,NA,1970-01-01T08:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,801SANT1x
1570163906,801SANT1x,2013-04-01T07:00:00Z,AMEC Environment & Infrastructure,1,NA,NA,0.99,NA,6,6,6,600,505,0,9,NA,NA,Hydroptila,L,0,1,=,None,None,NA,NA,20643,X,NA,BMI_RWB_MCM,None,CEDEN,NA,NA,801SANT1x_04012013_BMI_RWB_MCM_1,AMEC Environment & Infrastructure,BMI_Margin-Ctr-Margin,NA,NA,NA,NA,1970-01-01T08:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,801SANT1x
1570163907,801SANT1x,2013-04-01T07:00:00Z,AMEC Environment & Infrastructure,1,NA,NA,0.99,NA,6,6,6,600,505,0,9,NA,NA,Isoperla,L,0,1,=,None,I,NA,NA,20643,X,NA,BMI_RWB_MCM,None,CEDEN,NA,NA,801SANT1x_04012013_BMI_RWB_MCM_1,AMEC Environment & Infrastructure,BMI_Margin-Ctr-Margin,NA,NA,NA,NA,1970-01-01T08:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,801SANT1x
1570163908,801SANT1x,2013-04-01T07:00:00Z,AMEC Environment & Infrastructure,1,NA,NA,0.99,NA,6,6,6,600,505,0,9,NA,NA,Isoperla denningi,L,0,8,=,None,None,NA,NA,20643,X,NA,BMI_RWB_MCM,None,CEDEN,NA,NA,801SANT1x_04012013_BMI_RWB_MCM_1,AMEC Environment & Infrastructure,BMI_Margin-Ctr-Margin,NA,NA,NA,NA,1970-01-01T08:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,801SANT1x
1570163909,801SANT1x,2013-04-01T07:00:00Z,AMEC Environment & Infrastructure,1,NA,NA,0.99,NA,6,6,6,600,505,0,9,NA,NA,Micropsectra,L,0,1,=,None,None,NA,NA,20643,X,NA,BMI_RWB_MCM,None,CEDEN,NA,NA,801SANT1x_04012013_BMI_RWB_MCM_1,AMEC Environment & Infrastructure,BMI_Margin-Ctr-Margin,NA,NA,NA,NA,1970-01-01T08:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,801SANT1x
1570163910,801SANT1x,2013-04-01T07:00:00Z,AMEC Environment & Infrastructure,1,NA,NA,0.99,NA,6,6,6,600,505,0,9,NA,NA,Microtendipes pedellus group,L,0,1,=,None,None,NA,NA,20643,X,NA,BMI_RWB_MCM,None,CEDEN,NA,NA,801SANT1x_04012013_BMI_RWB_MCM_1,AMEC Environment & Infrastructure,BMI_Margin-Ctr-Margin,NA,NA,NA,NA,1970-01-01T08:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,801SANT1x
1570163911,801SANT1x,2013-04-01T07:00:00Z,AMEC Environment & Infrastructure,1,NA,NA,0.99,NA,6,6,6,600,505,0,9,NA,NA,Orthocladiinae,L,0,34,=,None,None,NA,NA,20643,X,NA,BMI_RWB_MCM,None,CEDEN,NA,NA,801SANT1x_04012013_BMI_RWB_MCM_1,AMEC Environment & Infrastructure,BMI_Margin-Ctr-Margin,NA,NA,NA,NA,1970-01-01T08:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,801SANT1x
1570163912,801SANT1x,2013-04-01T07:00:00Z,AMEC Environment & Infrastructure,1,NA,NA,0.99,NA,6,6,6,600,505,0,9,NA,NA,Orthocladiinae,P,0,2,=,None,None,NA,NA,20643,X,NA,BMI_RWB_MCM,None,CEDEN,NA,NA,801SANT1x_04012013_BMI_RWB_MCM_1,AMEC Environment & Infrastructure,BMI_Margin-Ctr-Margin,NA,NA,NA,NA,1970-01-01T08:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,801SANT1x
1570163913,801SANT1x,2013-04-01T07:00:00Z,AMEC Environment & Infrastructure,1,NA,NA,0.99,NA,6,6,6,600,505,0,9,NA,NA,Orthocladius complex,L,0,87,=,None,None,NA,NA,20643,X,NA,BMI_RWB_MCM,None,CEDEN,NA,NA,801SANT1x_04012013_BMI_RWB_MCM_1,AMEC Environment & Infrastructure,BMI_Margin-Ctr-Margin,NA,NA,NA,NA,1970-01-01T08:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,801SANT1x
1570163834,801SANT1x,2013-04-01T07:00:00Z,AMEC Environment & Infrastructure,1,NA,NA,0.99,NA,6,6,6,600,505,0,9,NA,NA,Ostracoda,X,0,24,=,None,None,NA,NA,20643,X,NA,BMI_RWB_MCM,None,CEDEN,NA,NA,801SANT1x_04012013_BMI_RWB_MCM_1,AMEC Environment & Infrastructure,BMI_Margin-Ctr-Margin,NA,NA,NA,NA,1970-01-01T08:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,801SANT1x
1570163914,801SANT1x,2013-04-01T07:00:00Z,AMEC Environment & Infrastructure,1,NA,NA,0.99,NA,6,6,6,600,505,0,9,NA,NA,Paraleptophlebia,L,0,4,=,None,None,NA,NA,20643,X,NA,BMI_RWB_MCM,None,CEDEN,NA,NA,801SANT1x_04012013_BMI_RWB_MCM_1,AMEC Environment & Infrastructure,BMI_Margin-Ctr-Margin,NA,NA,NA,NA,1970-01-01T08:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,801SANT1x
1570163915,801SANT1x,2013-04-01T07:00:00Z,AMEC Environment & Infrastructure,1,NA,NA,0.99,NA,6,6,6,600,505,0,9,NA,NA,Parametriocnemus,L,0,12,=,None,None,NA,NA,20643,X,NA,BMI_RWB_MCM,None,CEDEN,NA,NA,801SANT1x_04012013_BMI_RWB_MCM_1,AMEC Environment & Infrastructure,BMI_Margin-Ctr-Margin,NA,NA,NA,NA,1970-01-01T08:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,801SANT1x
1570163916,801SANT1x,2013-04-01T07:00:00Z,AMEC Environment & Infrastructure,1,NA,NA,0.99,NA,6,6,6,600,505,0,9,NA,NA,Pentaneura,L,0,15,=,None,None,NA,NA,20643,X,NA,BMI_RWB_MCM,None,CEDEN,NA,NA,801SANT1x_04012013_BMI_RWB_MCM_1,AMEC Environment & Infrastructure,BMI_Margin-Ctr-Margin,NA,NA,NA,NA,1970-01-01T08:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,801SANT1x
1570163917,801SANT1x,2013-04-01T07:00:00Z,AMEC Environment & Infrastructure,1,NA,NA,0.99,NA,6,6,6,600,505,0,9,NA,NA,Polypedilum,L,0,20,=,None,None,NA,NA,20643,X,NA,BMI_RWB_MCM,None,CEDEN,NA,NA,801SANT1x_04012013_BMI_RWB_MCM_1,AMEC Environment & Infrastructure,BMI_Margin-Ctr-Margin,NA,NA,NA,NA,1970-01-01T08:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,801SANT1x
1570163918,801SANT1x,2013-04-01T07:00:00Z,AMEC Environment & Infrastructure,1,NA,NA,0.99,NA,6,6,6,600,505,0,9,NA,NA,Rheocricotopus,L,0,1,=,None,None,NA,NA,20643,X,NA,BMI_RWB_MCM,None,CEDEN,NA,NA,801SANT1x_04012013_BMI_RWB_MCM_1,AMEC Environment & Infrastructure,BMI_Margin-Ctr-Margin,NA,NA,NA,NA,1970-01-01T08:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,801SANT1x
1570163919,801SANT1x,2013-04-01T07:00:00Z,AMEC Environment & Infrastructure,1,NA,NA,0.99,NA,6,6,6,600,505,0,9,NA,NA,Rheotanytarsus,L,0,51,=,None,None,NA,NA,20643,X,NA,BMI_RWB_MCM,None,CEDEN,NA,NA,801SANT1x_04012013_BMI_RWB_MCM_1,AMEC Environment & Infrastructure,BMI_Margin-Ctr-Margin,NA,NA,NA,NA,1970-01-01T08:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,801SANT1x
1570163920,801SANT1x,2013-04-01T07:00:00Z,AMEC Environment & Infrastructure,1,NA,NA,0.99,NA,6,6,6,600,505,0,9,NA,NA,Rheotanytarsus,P,0,11,=,None,None,NA,NA,20643,X,NA,BMI_RWB_MCM,None,CEDEN,NA,NA,801SANT1x_04012013_BMI_RWB_MCM_1,AMEC Environment & Infrastructure,BMI_Margin-Ctr-Margin,NA,NA,NA,NA,1970-01-01T08:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,801SANT1x
1570163921,801SANT1x,2013-04-01T07:00:00Z,AMEC Environment & Infrastructure,1,NA,NA,0.99,NA,6,6,6,600,505,0,9,NA,NA,Simulium,L,0,4,=,None,None,NA,NA,20643,X,NA,BMI_RWB_MCM,None,CEDEN,NA,NA,801SANT1x_04012013_BMI_RWB_MCM_1,AMEC Environment & Infrastructure,BMI_Margin-Ctr-Margin,NA,NA,NA,NA,1970-01-01T08:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,801SANT1x
1570163922,801SANT1x,2013-04-01T07:00:00Z,AMEC Environment & Infrastructure,1,NA,NA,0.99,NA,6,6,6,600,505,0,9,NA,NA,Simulium,P,0,4,=,None,None,NA,NA,20643,X,NA,BMI_RWB_MCM,None,CEDEN,NA,NA,801SANT1x_04012013_BMI_RWB_MCM_1,AMEC Environment & Infrastructure,BMI_Margin-Ctr-Margin,NA,NA,NA,NA,1970-01-01T08:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,801SANT1x
1570163923,801SANT1x,2013-04-01T07:00:00Z,AMEC Environment & Infrastructure,1,NA,NA,0.99,NA,6,6,6,600,505,0,9,NA,NA,Stictotarsus,A,0,1,=,None,None,NA,NA,20643,X,NA,BMI_RWB_MCM,None,CEDEN,NA,NA,801SANT1x_04012013_BMI_RWB_MCM_1,AMEC Environment & Infrastructure,BMI_Margin-Ctr-Margin,NA,NA,NA,NA,1970-01-01T08:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,801SANT1x
1570163924,801SANT1x,2013-04-01T07:00:00Z,AMEC Environment & Infrastructure,1,NA,NA,0.99,NA,6,6,6,600,505,0,9,NA,NA,Stictotarsus,L,0,2,=,None,None,NA,NA,20643,X,NA,BMI_RWB_MCM,None,CEDEN,NA,NA,801SANT1x_04012013_BMI_RWB_MCM_1,AMEC Environment & Infrastructure,BMI_Margin-Ctr-Margin,NA,NA,NA,NA,1970-01-01T08:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,801SANT1x
1570163925,801SANT1x,2013-04-01T07:00:00Z,AMEC Environment & Infrastructure,1,NA,NA,0.99,NA,6,6,6,600,505,0,9,NA,NA,Taenionema,L,0,4,=,None,L,NA,NA,20643,X,NA,BMI_RWB_MCM,None,CEDEN,NA,NA,801SANT1x_04012013_BMI_RWB_MCM_1,AMEC Environment & Infrastructure,BMI_Margin-Ctr-Margin,NA,NA,NA,NA,1970-01-01T08:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,801SANT1x
1570163926,801SANT1x,2013-04-01T07:00:00Z,AMEC Environment & Infrastructure,1,NA,NA,0.99,NA,6,6,6,600,505,0,9,NA,NA,Tanypodinae,L,0,12,=,None,I,NA,NA,20643,X,NA,BMI_RWB_MCM,None,CEDEN,NA,NA,801SANT1x_04012013_BMI_RWB_MCM_1,AMEC Environment & Infrastructure,BMI_Margin-Ctr-Margin,NA,NA,NA,NA,1970-01-01T08:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,801SANT1x
1570163927,801SANT1x,2013-04-01T07:00:00Z,AMEC Environment & Infrastructure,1,NA,NA,0.99,NA,6,6,6,600,505,0,9,NA,NA,Tanytarsus,P,0,1,=,None,None,NA,NA,20643,X,NA,BMI_RWB_MCM,None,CEDEN,NA,NA,801SANT1x_04012013_BMI_RWB_MCM_1,AMEC Environment & Infrastructure,BMI_Margin-Ctr-Margin,NA,NA,NA,NA,1970-01-01T08:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,801SANT1x
1570163928,801SANT1x,2013-04-01T07:00:00Z,AMEC Environment & Infrastructure,1,NA,NA,0.99,NA,6,6,6,600,505,0,9,NA,NA,Thienemanniella,L,0,11,=,None,None,NA,NA,20643,X,NA,BMI_RWB_MCM,None,CEDEN,NA,NA,801SANT1x_04012013_BMI_RWB_MCM_1,AMEC Environment & Infrastructure,BMI_Margin-Ctr-Margin,NA,NA,NA,NA,1970-01-01T08:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,801SANT1x
1570163929,801SANT1x,2013-04-01T07:00:00Z,AMEC Environment & Infrastructure,1,NA,NA,0.99,NA,6,6,6,600,505,0,9,NA,NA,Tvetenia,L,0,1,=,None,None,NA,NA,20643,X,NA,BMI_RWB_MCM,None,CEDEN,NA,NA,801SANT1x_04012013_BMI_RWB_MCM_1,AMEC Environment & Infrastructure,BMI_Margin-Ctr-Margin,NA,NA,NA,NA,1970-01-01T08:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,801SANT1x
1570163930,801SANT1x,2013-04-01T07:00:00Z,AMEC Environment & Infrastructure,1,NA,NA,0.99,NA,6,6,6,600,505,0,9,NA,NA,Uvarus subtilis,A,0,1,=,None,None,NA,NA,20643,X,NA,BMI_RWB_MCM,None,CEDEN,NA,NA,801SANT1x_04012013_BMI_RWB_MCM_1,AMEC Environment & Infrastructure,BMI_Margin-Ctr-Margin,NA,NA,NA,NA,1970-01-01T08:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,801SANT1x
1570163931,801SANT1x,2013-04-01T07:00:00Z,AMEC Environment & Infrastructure,1,NA,NA,0.99,NA,6,6,6,600,505,0,9,NA,NA,Zavrelimyia/ Paramerina,L,0,4,=,None,None,NA,NA,20643,X,NA,BMI_RWB_MCM,None,CEDEN,NA,NA,801SANT1x_04012013_BMI_RWB_MCM_1,AMEC Environment & Infrastructure,BMI_Margin-Ctr-Margin,NA,NA,NA,NA,1970-01-01T08:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,801SANT1x
1570163932,801SANT1x,2013-04-01T07:00:00Z,AMEC Environment & Infrastructure,1,NA,NA,0.99,NA,6,6,6,600,505,0,9,NA,NA,Zavrelimyia/ Paramerina,P,0,1,=,None,None,NA,NA,20643,X,NA,BMI_RWB_MCM,None,CEDEN,NA,NA,801SANT1x_04012013_BMI_RWB_MCM_1,AMEC Environment & Infrastructure,BMI_Margin-Ctr-Margin,NA,NA,NA,NA,1970-01-01T08:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,801SANT1x
1570163890,801SANT1x,2013-04-01T07:00:00Z,AMEC Environment & Infrastructure,1,NA,NA,0.99,NA,6,6,6,600,505,0,9,NA,NA,Baetis tricaudatus,L,0,1,=,None,None,NA,NA,20643,X,NA,BMI_RWB_MCM,None,CEDEN,NA,NA,801SANT1x_04012013_BMI_RWB_MCM_1,AMEC Environment & Infrastructure,BMI_Margin-Ctr-Margin,NA,NA,NA,NA,1970-01-01T08:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,801SANT1x
1569954703,901NP9TNC,2018-04-24T07:00:00Z,RWQCB9-San Diego Region,1,NA,NA,0.99,NA,16,9,4.5,600,610,23,4,NA,NA,Eylais,X,0,1,=,None,None,NA,NA,22954,X,pebble miscount,BMI_RWB,None,CEDEN,NA,NA,901NP9TNC_04242018_BMI_RWB_1,RWQCB9-San Diego Region,BMI_Reach-WideBenthos,NA,NA,NA,NA,1970-01-01T08:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,901NP9TNC
1570174488,901BELOLV,2013-04-04T07:00:00Z,Aquatic Bioassessment Lab - DFW,1,NA,"Low Flow, no measurement taken",0.99,NA,12,11,3.125,600,600,39,10,NA,NA,Agabus,L,0,2,=,None,None,NA,NA,20554,X,NA,BMI_RWB,None,CEDEN,NA,NA,901BELOLV_04042013_BMI_RWB_1,Aquatic Bioassessment Lab - DFW,BMI_Reach-WideBenthos,NA,NA,NA,NA,1970-01-01T08:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,901BELOLV
1570174489,901BELOLV,2013-04-04T07:00:00Z,Aquatic Bioassessment Lab - DFW,1,NA,"Low Flow, no measurement taken",0.99,NA,12,11,3.125,600,600,39,10,NA,NA,Agapetus,L,0,1,=,None,None,NA,NA,20554,X,NA,BMI_RWB,None,CEDEN,NA,NA,901BELOLV_04042013_BMI_RWB_1,Aquatic Bioassessment Lab - DFW,BMI_Reach-WideBenthos,NA,NA,NA,NA,1970-01-01T08:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,901BELOLV
1570174490,901BELOLV,2013-04-04T07:00:00Z,Aquatic Bioassessment Lab - DFW,1,NA,"Low Flow, no measurement taken",0.99,NA,12,11,3.125,600,600,39,10,NA,NA,Atractides,X,0,23,=,None,None,NA,NA,20554,X,NA,BMI_RWB,None,CEDEN,NA,NA,901BELOLV_04042013_BMI_RWB_1,Aquatic Bioassessment Lab - DFW,BMI_Reach-WideBenthos,NA,NA,NA,NA,1970-01-01T08:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,901BELOLV
1570174491,901BELOLV,2013-04-04T07:00:00Z,Aquatic Bioassessment Lab - DFW,1,NA,"Low Flow, no measurement taken",0.99,NA,12,11,3.125,600,600,39,10,NA,NA,Baetis,L,0,6,=,None,None,NA,NA,20554,X,NA,BMI_RWB,None,CEDEN,NA,NA,901BELOLV_04042013_BMI_RWB_1,Aquatic Bioassessment Lab - DFW,BMI_Reach-WideBenthos,NA,NA,NA,NA,1970-01-01T08:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,901BELOLV
1570174492,901BELOLV,2013-04-04T07:00:00Z,Aquatic Bioassessment Lab - DFW,1,NA,"Low Flow, no measurement taken",0.99,NA,12,11,3.125,600,600,39,10,NA,NA,Baetis adonis,L,0,2,=,None,None,NA,NA,20554,X,NA,BMI_RWB,None,CEDEN,NA,NA,901BELOLV_04042013_BMI_RWB_1,Aquatic Bioassessment Lab - DFW,BMI_Reach-WideBenthos,NA,NA,NA,NA,1970-01-01T08:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,901BELOLV
1570174493,901BELOLV,2013-04-04T07:00:00Z,Aquatic Bioassessment Lab - DFW,1,NA,"Low Flow, no measurement taken",0.99,NA,12,11,3.125,600,600,39,10,NA,NA,Baetis tricaudatus,L,0,8,=,None,None,NA,NA,20554,X,NA,BMI_RWB,None,CEDEN,NA,NA,901BELOLV_04042013_BMI_RWB_1,Aquatic Bioassessment Lab - DFW,BMI_Reach-WideBenthos,NA,NA,NA,NA,1970-01-01T08:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,901BELOLV
1570174494,901BELOLV,2013-04-04T07:00:00Z,Aquatic Bioassessment Lab - DFW,1,NA,"Low Flow, no measurement taken",0.99,NA,12,11,3.125,600,600,39,10,NA,NA,Bezzia/ Palpomyia,L,0,13,=,None,None,NA,NA,20554,X,NA,BMI_RWB,None,CEDEN,NA,NA,901BELOLV_04042013_BMI_RWB_1,Aquatic Bioassessment Lab - DFW,BMI_Reach-WideBenthos,NA,NA,NA,NA,1970-01-01T08:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,901BELOLV
1570174495,901BELOLV,2013-04-04T07:00:00Z,Aquatic Bioassessment Lab - DFW,1,NA,"Low Flow, no measurement taken",0.99,NA,12,11,3.125,600,600,39,10,NA,NA,Brillia,L,0,32,=,None,None,NA,NA,20554,X,NA,BMI_RWB,None,CEDEN,NA,NA,901BELOLV_04042013_BMI_RWB_1,Aquatic Bioassessment Lab - DFW,BMI_Reach-WideBenthos,NA,NA,NA,NA,1970-01-01T08:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,901BELOLV
1570174496,901BELOLV,2013-04-04T07:00:00Z,Aquatic Bioassessment Lab - DFW,1,NA,"Low Flow, no measurement taken",0.99,NA,12,11,3.125,600,600,39,10,NA,NA,Brillia,P,0,1,=,None,None,NA,NA,20554,X,NA,BMI_RWB,None,CEDEN,NA,NA,901BELOLV_04042013_BMI_RWB_1,Aquatic Bioassessment Lab - DFW,BMI_Reach-WideBenthos,NA,NA,NA,NA,1970-01-01T08:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,901BELOLV
1570174497,901BELOLV,2013-04-04T07:00:00Z,Aquatic Bioassessment Lab - DFW,1,NA,"Low Flow, no measurement taken",0.99,NA,12,11,3.125,600,600,39,10,NA,NA,Centroptilum,L,0,4,=,None,None,NA,NA,20554,X,NA,BMI_RWB,None,CEDEN,NA,NA,901BELOLV_04042013_BMI_RWB_1,Aquatic Bioassessment Lab - DFW,BMI_Reach-WideBenthos,NA,NA,NA,NA,1970-01-01T08:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,901BELOLV
1570174498,901BELOLV,2013-04-04T07:00:00Z,Aquatic Bioassessment Lab - DFW,1,NA,"Low Flow, no measurement taken",0.99,NA,12,11,3.125,600,600,39,10,NA,NA,Corydalidae,L,0,1,=,None,I,NA,NA,20554,X,NA,BMI_RWB,None,CEDEN,NA,NA,901BELOLV_04042013_BMI_RWB_1,Aquatic Bioassessment Lab - DFW,BMI_Reach-WideBenthos,NA,NA,NA,NA,1970-01-01T08:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,901BELOLV
